invoice_x10,sol_x10,quantity,product_x10
256584,399706,1.000,2359
256585,399701,1.000,2359
256585,399702,1.000,2359
256586,399849,1.000,2359
256587,399681,1.000,2359
256587,399682,1.000,2359
256589,399792,1.000,308
256590,399950,1.000,2512
256591,399875,1.000,2356
256591,399876,1.000,2356
256592,399837,1.000,2359
256593,399961,1.000,2352
256593,399962,1.000,2352
256594,398953,1.000,3576
256595,399716,1.000,2368
256596,399829,1.000,2371
256597,399744,1.000,2457
256597,399745,1.000,405
256598,399931,1.000,2359
256598,399932,1.000,2359
256599,399769,1.000,2387
256600,399758,1.000,2359
256600,399759,1.000,2359
256601,399712,1.000,2356
256601,399713,1.000,2356
256602,399693,1.000,2356
256603,399810,1.000,2356
256604,399818,1.000,399
256605,399753,1.000,2359
256606,399786,1.000,2359
256606,399787,1.000,2359
256607,399784,1.000,2449
256608,399781,1.000,2552
256609,399911,1.000,2359
256609,399912,1.000,2359
256610,399703,1.000,2457
256610,399704,1.000,405
256611,399689,1.000,2457
256611,399690,1.000,405
256612,399797,1.000,2457
256612,399798,1.000,787
256613,399748,1.000,2359
256614,399823,1.000,399
256615,399715,1.000,2490
256616,399809,1.000,2385
256617,399782,1.000,2457
256617,399783,1.000,405
256618,400071,1.000,522
256619,399841,1.000,2359
256620,399770,1.000,2411
256621,399779,1.000,2359
256622,399742,1.000,2446
256623,399722,1.000,2359
256624,399826,1.000,2457
256624,399827,1.000,405
256625,399743,1.000,308
256626,399789,1.000,2385
256627,399909,1.000,2359
256627,399910,1.000,2359
256628,399757,1.000,2359
256629,399618,1.000,2424
256629,399767,1.000,2361
256630,399944,1.000,2359
256631,399901,1.000,2359
256631,399902,1.000,2359
256632,399833,1.000,2359
256632,399834,1.000,2359
256633,399893,1.000,2359
256633,399894,1.000,2359
256634,399946,1.000,2359
256635,399813,1.000,2449
256636,399832,1.000,308
256637,399835,1.000,2359
256637,399836,1.000,2359
256638,399740,1.000,2457
256638,399741,1.000,787
256639,399934,1.000,2460
256639,399935,1.000,405
256639,399936,1.000,408
256640,399804,1.000,2457
256640,399805,1.000,405
256641,399739,1.000,308
256642,399949,1.000,2409
256643,399998,1.000,2352
256644,399984,1.000,2352
256644,399985,1.000,2352
256645,399945,1.000,2352
256646,400014,1.000,2352
256647,400001,1.000,2378
256648,399806,1.000,308
256649,399913,1.000,2359
256649,399914,1.000,2359
256650,399838,1.000,2460
256650,399839,1.000,405
256650,399840,1.000,408
256651,399900,1.000,2359
256652,399979,1.000,2359
256653,399929,1.000,2359
256653,399930,1.000,2359
256654,399799,1.000,308
256655,399853,1.000,2359
256656,399845,1.000,308
256657,399537,1.000,2416
256658,399937,1.000,2428
256658,399938,1.000,2430
256659,399768,1.000,2475
256660,399905,1.000,2359
256660,399906,1.000,2359
256661,399785,1.000,2395
256662,400036,1.000,2359
256662,400037,1.000,2359
256663,399761,1.000,2424
256664,399751,1.000,2449
256665,399960,1.000,2359
256666,399755,1.000,2424
256667,399923,1.000,2356
256668,399976,1.000,2359
256668,399977,1.000,2359
256669,399820,1.000,2467
256670,399746,1.000,2446
256671,400072,1.000,490
256671,400073,1.000,522
256672,400026,1.000,399
256673,399887,1.000,2359
256673,399888,1.000,2359
256674,399928,1.000,2359
256675,399865,1.000,2359
256676,399886,1.000,2352
256677,400091,1.000,2352
256677,400092,1.000,2352
256678,400075,1.000,2352
256679,400097,1.000,2352
256680,399871,1.000,2359
256680,399872,1.000,2359
256681,399859,1.000,2359
256682,399861,1.000,2356
256682,399862,1.000,2356
256683,399903,1.000,2359
256683,399904,1.000,2359
256684,399943,1.000,2359
256685,399869,1.000,2356
256685,399870,1.000,2356
256686,399852,1.000,2359
256687,399885,1.000,2449
256688,400074,1.000,2449
256689,399867,1.000,2359
256689,399868,1.000,2359
256690,399920,1.000,2359
256691,399873,1.000,2359
256692,400008,1.000,2359
256693,399917,1.000,2359
256693,399918,1.000,2359
256694,399863,1.000,2359
256694,399864,1.000,2359
256695,399890,1.000,2356
256695,399891,1.000,2356
256696,399907,1.000,2359
256696,399908,1.000,2359
256697,400040,2.000,748
256698,399892,1.000,2359
256699,399921,1.000,2424
256700,399856,1.000,2359
256701,399878,1.000,308
256702,399866,1.000,2424
256703,399882,1.000,2458
256703,399883,1.000,405
256704,400044,1.000,399
256705,399955,1.000,2359
256706,399993,1.000,2359
256706,399994,1.000,2359
256707,399922,1.000,2359
256708,400085,1.000,2352
256708,400086,1.000,2352
256709,400101,1.000,2352
256709,400102,1.000,2352
256710,399857,1.000,2359
256710,399858,1.000,2359
256711,400076,1.000,2352
256711,400077,1.000,2352
256712,400128,1.000,2352
256712,400129,1.000,2352
256713,400095,1.000,2352
256714,399889,1.000,2449
256715,399874,1.000,2449
256716,400038,1.000,2397
256716,400039,1.000,2387
256717,399999,1.000,2368
256718,400079,1.000,2359
256719,399978,1.000,2449
256720,399963,1.000,2359
256720,399964,1.000,2359
256721,400030,1.000,2359
256721,400031,1.000,2359
256722,399941,1.000,2359
256722,399942,1.000,2359
256723,399965,1.000,2359
256723,399966,1.000,2359
256724,400143,1.000,2359
256725,399953,1.000,2359
256725,399954,1.000,2359
256726,400000,1.000,2359
256727,399939,1.000,2359
256727,399940,1.000,2359
256728,400180,1.000,2395
256729,399970,1.000,2449
256730,399916,1.000,2359
256731,399967,1.000,308
256732,399843,1.000,2425
256733,399973,1.000,2359
256733,399974,1.000,2359
256734,400045,1.000,2359
256735,400175,1.000,2457
256735,400176,1.000,405
256736,400011,1.000,2359
256736,400012,1.000,2359
256737,399951,1.000,2359
256737,399952,1.000,2359
256738,400009,1.000,2488
256738,400010,1.000,2495
256739,399969,1.000,2488
256740,400054,1.000,2446
256741,400047,1.000,308
256742,400178,1.000,2457
256742,400179,1.000,405
256743,399897,1.000,308
256744,399991,1.000,2359
256744,399992,1.000,2359
256745,399919,1.000,2359
256746,400134,1.000,308
256747,400043,1.000,2447
256748,399980,1.000,2488
256749,400064,1.000,2446
256750,399971,1.000,308
256751,400006,1.000,2359
256751,400007,1.000,2359
256752,399968,1.000,2471
256753,400005,1.000,308
256754,400018,1.000,2457
256754,400019,1.000,405
256755,400033,1.000,2359
256756,399926,1.000,2446
256757,399947,1.000,2359
256758,400189,1.000,2359
256759,399814,1.000,2428
256760,400055,1.000,2449
256761,400061,1.000,2359
256762,399924,1.000,2359
256762,399925,1.000,2359
256763,400065,1.000,2529
256763,400066,1.000,2529
256764,400016,1.000,2359
256765,399972,1.000,2481
256766,400053,1.000,2502
256767,400024,1.000,2457
256767,400025,1.000,405
256768,400049,1.000,2488
256769,400046,1.000,2385
256770,400125,1.000,2424
256771,399975,1.000,2359
256772,400020,1.000,2359
256773,399948,1.000,2446
256774,400069,1.000,2462
256774,400070,1.000,405
256775,399988,1.000,2360
256775,399989,1.000,2360
256775,399990,1.000,134
256776,400249,1.000,2352
256776,400250,1.000,2352
256777,400137,1.000,2512
256778,400151,1.000,2352
256778,400152,1.000,2352
256779,400222,1.000,2352
256780,400254,1.000,2352
256780,400255,1.000,2352
256781,400201,1.000,2352
256781,400202,1.000,2352
256782,400148,1.000,2512
256783,400225,1.000,2352
256784,400242,1.000,2352
256785,399982,1.000,2352
256785,399983,1.000,2352
256786,400253,1.000,2352
256787,400256,1.000,2352
256787,400257,1.000,2352
256788,399997,1.000,2512
256789,400015,1.000,2450
256790,400089,1.000,2359
256790,400090,1.000,2359
256791,400028,1.000,2359
256791,400029,1.000,2359
256792,400027,1.000,2387
256793,399927,1.000,2360
256794,400041,1.000,818
256795,400062,1.000,2360
256795,400063,1.000,2360
256796,399959,1.000,2424
256797,399957,1.000,2377
256798,400172,1.000,2360
256799,400141,1.000,2359
256799,400142,1.000,2359
256800,400227,1.000,2352
256801,400190,1.000,399
256802,399956,1.000,2360
256803,400034,1.000,2458
256803,400035,1.000,405
256804,400322,1.000,1130
256805,400390,1.000,2357
256806,400301,1.000,2446
256807,400210,1.000,2359
256807,400211,1.000,2359
256808,400093,1.000,2356
256809,400083,1.000,2359
256809,400084,1.000,2359
256810,400114,1.000,2449
256811,400087,1.000,2359
256811,400088,1.000,2359
256812,400144,1.000,2359
256812,400145,1.000,2359
256813,400099,1.000,2449
256814,400146,1.000,2359
256814,400147,1.000,2359
256815,400107,1.000,2359
256815,400108,1.000,2359
256816,400120,1.000,2359
256816,400121,1.000,2359
256817,400181,1.000,2359
256818,400082,1.000,2359
256819,400111,1.000,2359
256820,400158,1.000,2446
256821,400138,1.000,2359
256822,400119,1.000,308
256823,400173,1.000,2359
256823,400174,1.000,2359
256824,400306,1.000,2356
256825,400135,1.000,2359
256825,400136,1.000,2359
256826,400094,1.000,2359
256827,400168,1.000,2359
256828,400002,1.000,2488
256828,400003,1.000,2371
256829,400139,1.000,2359
256829,400140,1.000,2359
256830,400098,1.000,2495
256831,400118,1.000,399
256832,400199,1.000,2371
256833,400057,1.000,2356
256833,400058,1.000,2356
256834,400302,1.000,2446
256835,400194,1.000,2352
256836,400358,1.000,2352
256837,400100,1.000,2449
256838,400419,1.000,2352
256838,400420,1.000,2352
256839,400424,1.000,2359
256839,400425,1.000,2359
256840,400310,1.000,2457
256840,400311,1.000,405
256841,400236,1.000,2449
256842,400163,1.000,2359
256842,400164,1.000,2359
256843,400153,1.000,2359
256843,400154,1.000,2359
256844,400204,1.000,2371
256845,400113,1.000,2377
256846,400313,1.000,2377
256847,400115,1.000,2360
256848,400123,1.000,2359
256848,400124,1.000,2359
256849,400156,1.000,2359
256849,400157,1.000,2359
256850,400117,1.000,2359
256851,400195,1.000,2359
256851,400196,1.000,2359
256852,400443,10.000,660
256853,400186,1.000,2359
256854,400323,1.000,2462
256854,400324,1.000,405
256855,400205,1.000,2359
256856,400112,1.000,2356
256857,400316,1.000,2359
256858,400450,27.000,660
256858,400451,2.000,3363
256859,400315,1.000,405
256859,400346,1.000,2802
256860,400132,1.000,2356
256860,400133,1.000,2356
256861,400104,1.000,2356
256861,400105,1.000,2356
256862,400109,1.000,2356
256862,400110,1.000,2356
256863,400212,1.000,2861
256863,400213,1.000,2862
256864,400096,1.000,2356
256865,400106,1.000,2372
256866,400214,1.000,2371
256867,400437,1.000,376
256868,400263,1.000,2352
256869,400417,1.000,2352
256869,400418,1.000,2352
256870,400360,1.000,2352
256870,400361,1.000,2352
256871,400266,1.000,2352
256872,400265,1.000,2352
256873,400381,1.000,2352
256873,400382,1.000,2352
256874,400395,1.000,2352
256875,400017,1.000,2426
256876,400198,1.000,2359
256877,400192,1.000,2359
256877,400193,1.000,2359
256878,400278,1.000,2359
256878,400279,1.000,2359
256879,400318,1.000,2459
256879,400319,1.000,405
256879,400320,1.000,408
256880,400169,1.000,2359
256880,400170,1.000,2359
256881,400187,1.000,2356
256882,399986,1.000,2356
256882,399987,1.000,2356
256883,400021,1.000,399
256883,400022,1.000,2862
256884,400241,1.000,3946
256885,400270,1.000,2359
256885,400271,1.000,2359
256886,400397,1.000,308
256887,400280,1.000,2446
256888,400177,1.000,2424
256889,400183,1.000,2457
256889,400184,1.000,405
256890,400244,1.000,399
256891,400383,1.000,308
256892,400282,1.000,2457
256892,400283,1.000,405
256893,400226,1.000,2446
256894,400245,1.000,2449
256895,400243,1.000,2471
256896,400185,1.000,2449
256897,400293,1.000,2459
256897,400294,1.000,405
256897,400295,1.000,408
256898,400103,1.000,2359
256899,400275,1.000,308
256900,400285,1.000,2457
256900,400286,1.000,405
256901,400155,1.000,308
256902,400126,1.000,2359
256902,400127,1.000,2359
256903,400240,1.000,2359
256904,400264,1.000,2449
256905,400299,1.000,2378
256906,400228,1.000,2449
256907,400171,1.000,2359
256908,400208,1.000,2458
256908,400209,1.000,405
256909,400455,1.000,2352
256910,400485,1.000,2352
256910,400486,1.000,2352
256911,400490,1.000,2352
256911,400491,1.000,2352
256912,400464,1.000,2352
256913,400483,1.000,2352
256913,400484,1.000,2352
256914,400469,1.000,2352
256914,400470,1.000,2352
256915,400431,1.000,2352
256915,400432,1.000,2352
256916,400407,1.000,2359
256916,400408,1.000,2359
256917,400281,1.000,2359
256918,400365,1.000,2359
256918,400366,1.000,2359
256919,400284,1.000,2356
256920,400297,1.000,2359
256920,400298,1.000,2359
256921,400042,1.000,2454
256921,400309,1.000,2863
256922,400373,1.000,2449
256923,400321,1.000,405
256924,400258,1.000,2356
256924,400259,1.000,2356
256925,400188,1.000,2356
256926,400269,1.000,2359
256927,400261,1.000,2356
256927,400262,1.000,2356
256928,400273,1.000,2359
256928,400274,1.000,2359
256929,400149,1.000,2356
256929,400150,1.000,2356
256930,400231,1.000,2352
256931,400287,1.000,2356
256931,400288,1.000,2356
256932,400368,1.000,2359
256933,400276,1.000,2359
256933,400277,1.000,2359
256934,400197,1.000,2359
256935,400268,1.000,2359
256936,400229,1.000,2424
256937,400159,1.000,2428
256937,400160,1.000,486
256937,400161,1.000,490
256937,400162,1.000,491
256938,400246,1.000,399
256939,400354,1.000,2359
256939,400355,1.000,2359
256940,400237,1.000,399
256941,400374,1.000,2359
256941,400375,1.000,2359
256942,400379,1.000,2359
256942,400380,1.000,2359
256943,400218,1.000,535
256944,400232,1.000,2363
256945,400203,1.000,2371
256946,400296,1.000,2356
256947,400220,1.000,2356
256947,400221,1.000,2356
256948,400396,1.000,2363
256949,400230,1.000,2449
256950,400531,1.000,2446
256951,400312,1.000,2377
256952,400393,1.000,2359
256952,400394,1.000,2359
256953,400391,1.000,2359
256953,400392,1.000,2359
256954,400335,1.000,2359
256955,400331,1.000,2356
256955,400332,1.000,2356
256956,400339,1.000,2359
256957,400337,1.000,2359
256957,400338,1.000,2359
256958,400334,1.000,2367
256959,400329,1.000,2359
256960,400414,1.000,2359
256960,400415,1.000,2359
256961,400400,1.000,2377
256962,400362,1.000,2387
256963,400352,1.000,2359
256963,400353,1.000,2359
256964,400349,1.000,2359
256965,400347,1.000,2359
256965,400348,1.000,2359
256966,400345,1.000,2359
256967,400341,1.000,2359
256967,400342,1.000,2359
256968,400340,1.000,2359
256969,400508,1.000,2446
256970,400388,1.000,2359
256970,400389,1.000,2359
256971,400386,1.000,2446
256972,400371,1.000,2359
256972,400372,1.000,2359
256973,400369,1.000,2359
256973,400370,1.000,2359
256974,400344,1.000,2356
256975,400330,1.000,2359
256976,400327,1.000,2356
256976,400328,1.000,2356
256977,400325,1.000,2359
256977,400326,1.000,2359
256978,400333,1.000,2359
256979,400436,1.000,2359
256980,400609,1.000,2352
256981,400552,1.000,2352
256982,400553,1.000,2352
256983,400538,1.000,2352
256983,400539,1.000,2352
256984,400547,1.000,2359
256985,400551,1.000,2359
256986,400601,1.000,2359
256986,400602,1.000,2359
256987,400526,1.000,2449
256988,400527,1.000,2449
256989,400545,1.000,2359
256990,400576,1.000,2352
256990,400577,1.000,2352
256991,400520,1.000,2363
256992,400593,1.000,2512
256993,400438,1.000,2356
256994,400350,1.000,2446
256995,400439,1.000,2457
256995,400440,1.000,405
256996,400351,1.000,2449
256997,400233,1.000,2389
256997,400234,1.000,2862
256998,400247,1.000,2356
256999,400607,1.000,2356
256999,400608,1.000,2356
257000,400525,1.000,2446
257001,400216,1.000,2357
257001,400217,1.000,2357
257002,400448,1.000,2359
257002,400449,1.000,2359
257003,400453,1.000,2359
257004,400428,1.000,2359
257004,400429,1.000,2359
257005,400549,1.000,2359
257005,400550,1.000,2359
257006,400445,1.000,2359
257006,400446,1.000,2359
257007,400503,1.000,2359
257008,400474,1.000,2363
257009,400481,1.000,308
257010,400475,1.000,308
257011,400467,1.000,2457
257011,400468,1.000,787
257012,400460,1.000,2457
257012,400461,1.000,405
257013,400399,1.000,2450
257014,400427,1.000,2359
257015,400616,1.000,2449
257016,400487,1.000,2352
257016,400488,1.000,2356
257017,400130,1.000,2359
257018,400479,1.000,308
257019,400387,1.000,308
257020,400367,1.000,2490
257021,400409,1.000,2488
257022,400463,1.000,2471
257023,400480,1.000,2471
257024,400462,1.000,2449
257025,400560,1.000,2359
257025,400561,1.000,2359
257026,400251,1.000,2359
257026,400252,1.000,2359
257027,400578,1.000,2359
257027,400579,1.000,2359
257028,400465,1.000,2359
257028,400466,1.000,2359
257029,400363,1.000,2359
257029,400364,1.000,2359
257030,400235,1.000,2371
257031,400580,1.000,2359
257031,400581,1.000,2359
257032,400589,1.000,2359
257033,400457,1.000,2356
257033,400458,1.000,2356
257034,400594,1.000,2359
257034,400595,1.000,2359
257035,400357,1.000,2356
257036,400617,1.000,2359
257036,400618,1.000,2359
257037,400514,1.000,2359
257037,400515,1.000,2359
257038,400447,1.000,2356
257039,399981,1.000,2428
257040,400410,1.000,2424
257041,400586,1.000,2359
257042,400376,1.000,2359
257042,400377,1.000,2359
257043,400482,1.000,2359
257044,400587,1.000,2359
257044,400588,1.000,2359
257045,400660,1.000,2488
257046,400512,1.000,2469
257047,400441,1.000,2359
257048,400476,1.000,2359
257049,400435,1.000,2387
257050,400591,1.000,2359
257050,400592,1.000,2359
